OBJECTID,observation_id,taxon_id,taxon_category_name,observer_id,observed_on,observed_on_month,observed_on_year,modified_on,quality_grade,latitude,longitude,uncertainty_m,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,scientific_name,common_name,reference_url,SHAPE,long,lat,center_x,center_y,taxon_class_name_x,taxon_class_name_y
120992382,248052098,42220,Mammalia,jimbrighton,2024-08-21T12:32:00-07:00,8,2024,2026-01-06T16:31:00+00:00,research,37.9990302312,-123.013308031,8,Odocoileus,hemionus,,Odocoileus hemionus,Mule Deer,https://www.inaturalist.org/observations/248052098,"{'x': -123.01330803099995, 'y': 37.99903023100006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01330803099995,37.99903023100006,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
118808198,160683480,50648,Plantae,aprespo,2023-05-08T15:33:48-07:00,5,2023,2024-02-15T23:51:59+00:00,research,37.998645,-123.0132611167,3,Nemophila,menziesii,,Nemophila menziesii,Menzies' baby blue eyes,https://www.inaturalist.org/observations/160683480,"{'x': -123.01326111699996, 'y': 37.99864500000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01326111699996,37.99864500000007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
117777423,201742139,336654,Aves,phoca2004,2024-03-08T14:00:57-08:00,3,2024,2024-03-09T05:22:00+00:00,research,37.99758,-123.0132666667,7,Buteo,jamaicensis,calurus,Buteo jamaicensis calurus,Western Red-tailed Hawk,https://www.inaturalist.org/observations/201742139,"{'x': -123.01326666699998, 'y': 37.99758000000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01326666699998,37.99758000000003,-122.90530061399994,38.027592301000055,Aves,Aves
116580811,77842998,1196784,Plantae,lenaz,2021-05-07T11:23:00-07:00,5,2021,2021-07-01T01:16:45+00:00,research,37.9976706702,-122.8199034349,24,Dipterostemon,capitatus,,Dipterostemon capitatus,Blue Dicks,https://www.inaturalist.org/observations/77842998,"{'x': -122.81990343499996, 'y': 37.99767067000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81990343499996,37.99767067000005,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
120477155,119744360,50878,Plantae,graysquirrel,2022-05-31T15:49:00-07:00,5,2022,2022-06-02T01:08:30+00:00,research,37.9973533333,-123.0141116667,,Erigeron,glaucus,,Erigeron glaucus,seaside daisy,https://www.inaturalist.org/observations/119744360,"{'x': -123.01411166699995, 'y': 37.997353333000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01411166699995,37.997353333000035,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
119361446,201741923,52994,Plantae,phoca2004,2024-03-08T14:03:53-08:00,3,2024,2024-03-09T02:12:36+00:00,research,37.99713,-123.0141222167,4,Claytonia,perfoliata,,Claytonia perfoliata,miner's lettuce,https://www.inaturalist.org/observations/201741923,"{'x': -123.01412221699997, 'y': 37.99713000000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01412221699997,37.99713000000003,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
120364180,119744374,49343,Plantae,graysquirrel,2022-05-31T15:52:00-07:00,5,2022,2022-06-04T23:16:34+00:00,research,37.9974983333,-123.0142416667,,Castilleja,exserta,,Castilleja exserta,Purple Owl's Clover,https://www.inaturalist.org/observations/119744374,"{'x': -123.01424166699996, 'y': 37.99749833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01424166699996,37.99749833300007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
115895081,77842937,50614,Plantae,lenaz,2021-05-07T11:19:52-07:00,5,2021,2021-07-27T00:16:13+00:00,research,37.9975267867,-122.819592736,32,Lupinus,bicolor,,Lupinus bicolor,Miniature Lupine,https://www.inaturalist.org/observations/77842937,"{'x': -122.81959273599995, 'y': 37.99752678700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81959273599995,37.99752678700003,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
117119619,77842658,53445,Plantae,lenaz,2021-05-07T11:10:04-07:00,5,2021,2026-02-24T12:11:25+00:00,research,37.9961176945,-122.8184146735,6,Rubus,ursinus,,Rubus ursinus,California Blackberry,https://www.inaturalist.org/observations/77842658,"{'x': -122.81841467399994, 'y': 37.99611769400008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81841467399994,37.99611769400008,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
114946549,330781132,42221,Mammalia,ellakaale,2022-10-01T13:07:24-07:00,10,2022,2026-03-02T23:19:45+00:00,research,37.9971616667,-123.0160222167,4,Odocoileus,hemionus,columbianus,Odocoileus hemionus columbianus,Black-tailed Deer,https://www.inaturalist.org/observations/330781132,"{'x': -123.01602221699994, 'y': 37.99716166700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01602221699994,37.99716166700006,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
117187657,246502783,42220,Mammalia,mostlyflowers,2024-10-07T12:50:40-07:00,10,2024,2026-01-06T09:10:47+00:00,research,37.9971222222,-123.0170222222,,Odocoileus,hemionus,,Odocoileus hemionus,Mule Deer,https://www.inaturalist.org/observations/246502783,"{'x': -123.01702222199998, 'y': 37.99712222200003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01702222199998,37.99712222200003,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
117700494,161336773,49918,Plantae,lenaz,2023-05-12T13:36:12-07:00,5,2023,2025-03-03T18:38:39+00:00,research,37.997070129,-122.8168567069,64,Sisyrinchium,bellum,,Sisyrinchium bellum,western blue-eyed grass,https://www.inaturalist.org/observations/161336773,"{'x': -122.81685670699994, 'y': 37.997070129000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81685670699994,37.997070129000065,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
118280336,161336814,71146,Plantae,lenaz,2023-05-12T13:41:13-07:00,5,2023,2025-03-03T18:38:40+00:00,research,37.9955903688,-122.8169614896,24,Trifolium,wormskioldii,,Trifolium wormskioldii,coast clover,https://www.inaturalist.org/observations/161336814,"{'x': -122.81696148999998, 'y': 37.99559036900007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81696148999998,37.99559036900007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
115713567,246507060,5212,Aves,mostlyflowers,2024-10-07T11:23:07-07:00,10,2024,2024-10-09T18:18:02+00:00,research,37.9969216667,-123.0182566667,,Buteo,jamaicensis,,Buteo jamaicensis,Red-tailed Hawk,https://www.inaturalist.org/observations/246507060,"{'x': -123.01825666699995, 'y': 37.99692166700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01825666699995,37.99692166700004,-122.90530061399994,38.027592301000055,Aves,Aves
117130651,77843376,53324,Plantae,lenaz,2021-05-07T12:38:18-07:00,5,2021,2021-11-14T13:51:45+00:00,research,37.9930463493,-122.8161565221,6,Vicia,sativa,,Vicia sativa,Common Vetch,https://www.inaturalist.org/observations/77843376,"{'x': -122.81615652199997, 'y': 37.99304634900005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.81615652199997,37.99304634900005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
120314394,119704918,128712,Insecta,graysquirrel,2022-05-31T15:08:00-07:00,5,2022,2022-07-30T19:30:03+00:00,research,37.9966083333,-123.01967,,Coccinella,californica,,Coccinella californica,California Lady Beetle,https://www.inaturalist.org/observations/119704918,"{'x': -123.01966999999996, 'y': 37.99660833300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.01966999999996,37.99660833300004,-122.90530061399994,38.027592301000055,Insecta,Insecta
116517639,289393377,4385,Aves,inkasaur,2025-06-13T09:45:00-07:00,6,2025,2025-06-14T00:18:14+00:00,research,37.9963689173,-123.0206406504,4,Larus,californicus,,Larus californicus,California Gull,https://www.inaturalist.org/observations/289393377,"{'x': -123.02064064999996, 'y': 37.99636891700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02064064999996,37.99636891700004,-122.90530061399994,38.027592301000055,Aves,Aves
116527550,289435247,218267,Insecta,kaitai,2025-06-13T15:39:05-07:00,6,2025,2025-07-07T00:49:01+00:00,research,37.9957916667,-123.0229945,4,Dermestes,talpinus,,Dermestes talpinus,Hide and Tallow Dermestid,https://www.inaturalist.org/observations/289435247,"{'x': -123.02299449999998, 'y': 37.99579166700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-123.02299449999998,37.99579166700005,-122.90530061399994,38.027592301000055,Insecta,Insecta
115705394,77842364,57824,Plantae,lenaz,2021-05-07T10:37:29-07:00,5,2021,2025-02-02T21:09:47+00:00,research,37.9922450642,-122.8086055565,24,Sambucus,racemosa,,Sambucus racemosa,red elderberry,https://www.inaturalist.org/observations/77842364,"{'x': -122.80860555599997, 'y': 37.99224506400003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80860555599997,37.99224506400003,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
115917995,77843435,47543,Plantae,lenaz,2021-05-07T13:05:54-07:00,5,2021,2021-05-12T04:37:21+00:00,research,37.99394064,-122.8054209576,48,Rubus,spectabilis,,Rubus spectabilis,Salmonberry,https://www.inaturalist.org/observations/77843435,"{'x': -122.80542095799996, 'y': 37.99394064000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80542095799996,37.99394064000006,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
121257659,161973962,1196824,Plantae,bg-menloparkca,2023-05-06T13:53:13-07:00,5,2023,2023-05-16T15:42:51+00:00,research,37.98822,-122.8059083333,12,Dipterostemon,capitatus,capitatus,Dipterostemon capitatus capitatus,,https://www.inaturalist.org/observations/161973962,"{'x': -122.80590833299999, 'y': 37.98822000000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80590833299999,37.98822000000007,-122.90530061399994,38.027592301000055,Liliopsida,Liliopsida
120562437,161979709,69939,Plantae,bg-menloparkca,2023-05-06T15:18:02-07:00,5,2023,2023-12-14T03:54:54+00:00,research,37.9733616667,-122.789375,48,Trifolium,angustifolium,,Trifolium angustifolium,Narrow-leaved clover,https://www.inaturalist.org/observations/161979709,"{'x': -122.78937499999995, 'y': 37.97336166700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.78937499999995,37.97336166700006,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
82294012,67372547,4647,Aves,taylorellis,2020-12-31T10:02:31-08:00,12,2020,2021-01-01T14:46:48+00:00,research,38.0293721667,-122.9179833333,5,Falco,peregrinus,,Falco peregrinus,Peregrine Falcon,https://www.inaturalist.org/observations/67372547,"{'x': -122.917983333, 'y': 38.029372167000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.917983333,38.029372167000076,-122.90530061399994,38.027592301000055,Aves,Aves
84731724,68140779,7036,Aves,brian35,2021-01-15T18:01:00-07:00,1,2021,2021-01-16T05:40:18+00:00,research,38.0278065352,-122.9102356567,122,Melanitta,perspicillata,,Melanitta perspicillata,Surf Scoter,https://www.inaturalist.org/observations/68140779,"{'x': -122.91023565699999, 'y': 38.027806535000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91023565699999,38.027806535000025,-122.90530061399994,38.027592301000055,Aves,Aves
84271664,68248061,56026,Plantae,lenaz,2021-01-17T11:04:32-08:00,1,2021,2021-01-18T21:00:24+00:00,research,38.033696964,-122.9160028325,6,Carpobrotus,chilensis,,Carpobrotus chilensis,Chilean sea fig,https://www.inaturalist.org/observations/68248061,"{'x': -122.916002833, 'y': 38.03369696400006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.916002833,38.03369696400006,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
79818635,106714209,63697,Other,mantis2222,2022-02-13T12:02:00-08:00,2,2022,2022-02-14T01:24:49+00:00,research,38.0322157523,-122.9366219047,61,Metacarcinus,magister,,Metacarcinus magister,Dungeness Crab,https://www.inaturalist.org/observations/106714209,"{'x': -122.93662190499998, 'y': 38.03221575200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.93662190499998,38.03221575200007,-122.90530061399994,38.027592301000055,Malacostraca,Malacostraca
81472035,107219770,63697,Other,axarus,2022-02-18T15:16:00-08:00,2,2022,2022-02-22T00:58:28+00:00,research,38.0272083333,-122.8940866667,,Metacarcinus,magister,,Metacarcinus magister,Dungeness Crab,https://www.inaturalist.org/observations/107219770,"{'x': -122.89408666699995, 'y': 38.02720833300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89408666699995,38.02720833300003,-122.90530061399994,38.027592301000055,Malacostraca,Malacostraca
81780154,107233882,48795,Plantae,lgullikson,2022-02-21T14:47:32-08:00,2,2022,2022-02-22T04:29:49+00:00,research,38.037618,-122.894748,,Sidalcea,malviflora,,Sidalcea malviflora,Dwarf Checkermallow,https://www.inaturalist.org/observations/107233882,"{'x': -122.89474799999999, 'y': 38.037618000000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89474799999999,38.037618000000066,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
82006106,107233831,48795,Plantae,lgullikson,2022-02-21T14:46:44-08:00,2,2022,2022-02-22T04:29:16+00:00,research,38.037618,-122.894748,,Sidalcea,malviflora,,Sidalcea malviflora,Dwarf Checkermallow,https://www.inaturalist.org/observations/107233831,"{'x': -122.89474799999999, 'y': 38.037618000000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.89474799999999,38.037618000000066,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
82820988,67741519,9721,Aves,graysquirrel,2021-01-06T16:04:00-08:00,1,2021,2023-07-08T01:19:29+00:00,research,38.0274013889,-122.8888922222,,Geothlypis,trichas,,Geothlypis trichas,Common Yellowthroat,https://www.inaturalist.org/observations/67741519,"{'x': -122.88889222199998, 'y': 38.02740138900003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88889222199998,38.02740138900003,-122.90530061399994,38.027592301000055,Aves,Aves
85088568,27531985,67805,Plantae,nilswarnock,2019-06-23T08:27:00-07:00,6,2019,2019-06-24T06:44:46+00:00,research,38.0367020676,-122.9430093365,165,Gentiana,affinis,,Gentiana affinis,pleated gentian,https://www.inaturalist.org/observations/27531985,"{'x': -122.94300933599999, 'y': 38.03670206800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.94300933599999,38.03670206800007,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
80102747,107219728,777371,Plantae,axarus,2022-02-18T14:49:00-08:00,2,2022,2022-02-22T02:03:47+00:00,research,38.026975,-122.88759,,Diplacus,aurantiacus,,Diplacus aurantiacus,orange bush monkeyflower,https://www.inaturalist.org/observations/107219728,"{'x': -122.88758999999999, 'y': 38.02697500000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88758999999999,38.02697500000005,-122.90530061399994,38.027592301000055,Magnoliopsida,Magnoliopsida
84210914,67741530,1112917,Insecta,graysquirrel,2021-01-06T16:14:00-08:00,1,2021,2024-10-21T14:13:50+00:00,research,38.0269891667,-122.88751,,Neolasioptera,lupini,,Neolasioptera lupini,Lupine Stem Gall Midge,https://www.inaturalist.org/observations/67741530,"{'x': -122.88750999999996, 'y': 38.02698916700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88750999999996,38.02698916700007,-122.90530061399994,38.027592301000055,Insecta,Insecta
79633495,106714202,41728,Mammalia,mantis2222,2022-02-13T13:00:00-08:00,2,2022,2022-02-23T07:03:15+00:00,research,38.0313207659,-122.9465629473,15,Mirounga,angustirostris,,Mirounga angustirostris,Northern Elephant Seal,https://www.inaturalist.org/observations/106714202,"{'x': -122.94656294699996, 'y': 38.03132076600008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.94656294699996,38.03132076600008,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
80815810,107219775,3849,Aves,axarus,2022-02-18T15:58:00-08:00,2,2022,2022-02-22T00:38:04+00:00,research,38.0255883333,-122.8856783333,,Calidris,alba,,Calidris alba,Sanderling,https://www.inaturalist.org/observations/107219775,"{'x': -122.88567833299999, 'y': 38.02558833300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88567833299999,38.02558833300003,-122.90530061399994,38.027592301000055,Aves,Aves
84709021,191814528,566549,Mammalia,pholroyd,2023-11-21T12:50:00-08:00,11,2023,2025-02-04T20:39:23+00:00,research,38.0326914782,-122.886473543,48,Cervus,canadensis,nannodes,Cervus canadensis nannodes,Tule Elk,https://www.inaturalist.org/observations/191814528,"{'x': -122.88647354299997, 'y': 38.03269147800006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88647354299997,38.03269147800006,-122.90530061399994,38.027592301000055,Mammalia,Mammalia
84999692,191814530,4756,Aves,pholroyd,2023-11-21T09:16:00-08:00,11,2023,2024-02-20T04:52:07+00:00,research,38.0304477914,-122.8855401345,59,Cathartes,aura,,Cathartes aura,Turkey Vulture,https://www.inaturalist.org/observations/191814530,"{'x': -122.88554013399994, 'y': 38.03044779100003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88554013399994,38.03044779100003,-122.90530061399994,38.027592301000055,Aves,Aves
83887326,191814532,6930,Aves,pholroyd,2023-11-21T09:17:00-08:00,11,2023,2023-11-23T21:30:35+00:00,research,38.0304477914,-122.8855401345,59,Anas,platyrhynchos,,Anas platyrhynchos,Mallard,https://www.inaturalist.org/observations/191814532,"{'x': -122.88554013399994, 'y': 38.03044779100003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88554013399994,38.03044779100003,-122.90530061399994,38.027592301000055,Aves,Aves
82089995,107201213,6937,Aves,axarus,2022-02-18T13:19:00-08:00,2,2022,2022-02-21T20:26:44+00:00,research,38.0305318841,-122.8851734918,2,Anas,crecca,,Anas crecca,Common Teal,https://www.inaturalist.org/observations/107201213,"{'x': -122.88517349199998, 'y': 38.03053188400003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88517349199998,38.03053188400003,-122.90530061399994,38.027592301000055,Aves,Aves
81290496,107201215,485176,Aves,axarus,2022-02-18T13:19:00-08:00,2,2022,2022-02-21T19:58:05+00:00,research,38.0303370511,-122.8849111801,2,Mareca,americana,,Mareca americana,American Wigeon,https://www.inaturalist.org/observations/107201215,"{'x': -122.88491117999996, 'y': 38.03033705100006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.88491117999996,38.03033705100006,-122.90530061399994,38.027592301000055,Aves,Aves
